"Project_name","SiteID","sys_sample_code","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers","qaqc_date"
"Chlorophyll pull 2020-02-18","13-PATS-1.8","13-PATS-1.8-08152019-W","Copper",2019-08-15 12:00:00,"7440-50-8","T",2.7,"ug/l",0.66,"ug/l",1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PATS-1.8","13-PATS-1.8-08152019-W","HARDNESS (AS CACO3)",2019-08-15 12:00:00,"HARD","T",319,"mg/l",NA,"mg/l",6.62,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PATS-1.8","13-PATS-1.8-08152019-W","Iron",2019-08-15 12:00:00,"7439-89-6","T",750,"ug/l",13,"ug/l",100,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PATS-1.8","13-PATS-1.8-08152019-W","Lead",2019-08-15 12:00:00,"7439-92-1","T",1,"ug/l",0.57,"ug/l",1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PATS-1.8","13-PATS-1.8-08152019-W","Nickel",2019-08-15 12:00:00,"7440-02-0","T",1.8,"ug/l",0.26,"ug/l",1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PATS-1.8","13-PATS-1.8-08152019-W","Nitrate+Nitrite as Nitrogen",2019-08-15 12:00:00,"NO3NO2N","T",0.504,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PATS-1.8","13-PATS-1.8-08152019-W","Nitrogen",2019-08-15 12:00:00,"7727-37-9","T",0.5,"mg/l",NA,"mg/l",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PATS-1.8","13-PATS-1.8-08152019-W","Nitrogen, ammonia (As N)",2019-08-15 12:00:00,"7664-41-7","T",0.062,"mg/l",0.003,"mg/l",0.01,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PATS-1.8","13-PATS-1.8-08152019-W","NITROGEN, KJELDAHL, TOTAL",2019-08-15 12:00:00,"KN","T",0.35,"mg/l",0.1,"mg/l",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PATS-1.8","13-PATS-1.8-08152019-W","NITROGEN, NITRATE (AS N)",2019-08-15 12:00:00,"14797-55-8","T",0.504,"mg/l",NA,"mg/l",0.01,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PATS-1.8","13-PATS-1.8-08152019-W","NITROGEN, NITRITE",2019-08-15 12:00:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","13-PATS-1.8","13-PATS-1.8-08152019-W","PHOSPHORUS, TOTAL (AS P)",2019-08-15 12:00:00,"7723-14-0","T",0.0442,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PATS-1.8","13-PATS-1.8-08152019-W","Silver",2019-08-15 12:00:00,"7440-22-4","T",NA,"ug/l",0.15,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","13-PATS-1.8","13-PATS-1.8-08152019-W","TURBIDITY",2019-08-15 12:00:00,"TURB","T",7.8,"ntu",0.06,"ntu",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PATS-1.8","13-PATS-1.8-08152019-W","Zinc",2019-08-15 12:00:00,"7440-66-6","T",4.6,"ug/l",2.5,"ug/l",5,"J","J","estimated value due to lab error",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-06262019-W","ALKALINITY, TOTAL (AS CaCO3)",2019-06-26 12:00:00,"ALK","T",90.4,"mg/l",1.8,"mg/l",2,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-06262019-W","Aluminum",2019-06-26 12:00:00,"7429-90-5","T",135,"ug/l",2.3,"ug/l",10,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-06262019-W","Arsenic",2019-06-26 12:00:00,"7440-38-2","T",1.2,"ug/l",0.32,"ug/l",1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-06262019-W","Cadmium",2019-06-26 12:00:00,"7440-43-9","T",NA,"ug/l",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-06262019-W","Calcium",2019-06-26 12:00:00,"7440-70-2","T",37800,"ug/l",110,"ug/l",1000,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-06262019-W","CHLORIDE (AS CL)",2019-06-26 12:00:00,"16887-00-6","T",79.6,"mg/l",0.5,"mg/l",2,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-06262019-W","Chlorophyll A",2019-06-26 12:00:00,"479-61-8","T",0.97,"ug/l",NA,"ug/l",0.15,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-06262019-W","Copper",2019-06-26 12:00:00,"7440-50-8","T",1.3,"ug/l",0.66,"ug/l",1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-06262019-W","HARDNESS (AS CACO3)",2019-06-26 12:00:00,"HARD","T",118,"mg/l",NA,"mg/l",6.62,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-06262019-W","Iron",2019-06-26 12:00:00,"7439-89-6","T",442,"ug/l",13,"ug/l",100,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-06262019-W","Lead",2019-06-26 12:00:00,"7439-92-1","T",NA,"ug/l",0.57,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-06262019-W","Magnesium",2019-06-26 12:00:00,"7439-95-4","T",5800,"ug/l",68,"ug/l",1000,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-06262019-W","Nickel",2019-06-26 12:00:00,"7440-02-0","T",0.83,"ug/l",0.26,"ug/l",1,"J","J","estimated value due to lab error",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-06262019-W","Nitrate+Nitrite as Nitrogen",2019-06-26 12:00:00,"NO3NO2N","T",0.452,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-06262019-W","Nitrogen",2019-06-26 12:00:00,"KN","T",0.45,"mg/l",NA,"mg/l",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-06262019-W","Nitrogen, ammonia (As N)",2019-06-26 12:00:00,"7664-41-7","T",NA,"mg/l",0.0036,"mg/l",0.005,"U","R","Analyte was analyzed for but not detected ; Accuracy error",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-06262019-W","NITROGEN, KJELDAHL, TOTAL",2019-06-26 12:00:00,"KN","T",0.41,"mg/l",0.1,"mg/l",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-06262019-W","NITROGEN, NITRATE (AS N)",2019-06-26 12:00:00,"14797-55-8","T",0.441,"mg/l",NA,"mg/l",0.01,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-06262019-W","NITROGEN, NITRITE",2019-06-26 12:00:00,"14797-65-0","T",0.011,"mg/l",0.007,"mg/l",0.01,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-06262019-W","PHOSPHORUS, TOTAL (AS P)",2019-06-26 12:00:00,"7723-14-0","T",0.0658,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-06262019-W","Silver",2019-06-26 12:00:00,"7440-22-4","T",NA,"ug/l",0.15,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-06262019-W","TURBIDITY",2019-06-26 12:00:00,"TURB","T",6.13,"ntu",0.06,"ntu",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-06262019-W","Zinc",2019-06-26 12:00:00,"7440-66-6","T",NA,"ug/l",2.5,"ug/l",5,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-07232019-W","ALKALINITY, TOTAL (AS CaCO3)",2019-07-23 14:30:00,"ALK","T",78.8,"mg/l",1.8,"mg/l",2,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-07232019-W","Aluminum",2019-07-23 14:30:00,"7429-90-5","T",204,"ug/l",2.3,"ug/l",10,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-07232019-W","Arsenic",2019-07-23 14:30:00,"7440-38-2","T",1.7,"ug/l",0.32,"ug/l",1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-07232019-W","Cadmium",2019-07-23 14:30:00,"7440-43-9","T",NA,"ug/l",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-07232019-W","Calcium",2019-07-23 14:30:00,"7440-70-2","T",33900,"ug/l",110,"ug/l",1000,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-07232019-W","CHLORIDE (AS CL)",2019-07-23 14:30:00,"16887-00-6","T",59.1,"mg/l",0.5,"mg/l",2,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-07232019-W","Chlorophyll A",2019-07-23 14:30:00,"479-61-8","T",5.01,"ug/l",NA,"ug/l",0.19,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-07232019-W","Copper",2019-07-23 14:30:00,"7440-50-8","T",1.4,"ug/l",0.66,"ug/l",1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-07232019-W","HARDNESS (AS CACO3)",2019-07-23 14:30:00,"HARD","T",106,"mg/l",NA,"mg/l",6.62,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-07232019-W","Iron",2019-07-23 14:30:00,"7439-89-6","T",746,"ug/l",13,"ug/l",100,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-07232019-W","Lead",2019-07-23 14:30:00,"7439-92-1","T",0.65,"ug/l",0.57,"ug/l",1,"J","J","estimated value due to lab error",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-07232019-W","Magnesium",2019-07-23 14:30:00,"7439-95-4","T",5100,"ug/l",68,"ug/l",1000,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-07232019-W","Nickel",2019-07-23 14:30:00,"7440-02-0","T",1,"ug/l",0.26,"ug/l",1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-07232019-W","Nitrate+Nitrite as Nitrogen",2019-07-23 14:30:00,"NO3NO2N","T",0.409,"mg/l",0.0015,"mg/l",0.002,"","R","Accuracy error",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-07232019-W","Nitrogen",2019-07-23 14:30:00,"KN","T",0.41,"mg/l",NA,"mg/l",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-07232019-W","Nitrogen, ammonia (As N)",2019-07-23 14:30:00,"7664-41-7","T",0.015,"mg/l",0.003,"mg/l",0.01,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-07232019-W","NITROGEN, KJELDAHL, TOTAL",2019-07-23 14:30:00,"KN","T",0.47,"mg/l",0.1,"mg/l",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-07232019-W","NITROGEN, NITRATE (AS N)",2019-07-23 14:30:00,"14797-55-8","T",0.409,"mg/l",NA,"mg/l",0.01,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-07232019-W","NITROGEN, NITRITE",2019-07-23 14:30:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-07232019-W","PHOSPHORUS, TOTAL (AS P)",2019-07-23 14:30:00,"7723-14-0","T",0.114,"mg/l",0.018,"mg/l",0.025,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-07232019-W","Silver",2019-07-23 14:30:00,"7440-22-4","T",NA,"ug/l",0.15,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-07232019-W","TURBIDITY",2019-07-23 14:30:00,"TURB","T",16,"ntu",0.06,"ntu",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-07232019-W","Zinc",2019-07-23 14:30:00,"7440-66-6","T",NA,"ug/l",2.5,"ug/l",5,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-08142019-W","ALKALINITY, TOTAL (AS CaCO3)",2019-08-14 10:55:00,"ALK","T",91.6,"mg/l",1.8,"mg/l",2,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-08142019-W","Aluminum",2019-08-14 10:55:00,"7429-90-5","T",27.4,"ug/l",2.3,"ug/l",10,"N","R","lab error",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-08142019-W","Arsenic",2019-08-14 10:55:00,"7440-38-2","T",1.4,"ug/l",0.32,"ug/l",1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-08142019-W","Cadmium",2019-08-14 10:55:00,"7440-43-9","T",NA,"ug/l",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-08142019-W","Calcium",2019-08-14 10:55:00,"7440-70-2","T",37500,"ug/l",110,"ug/l",1000,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-08142019-W","CHLORIDE (AS CL)",2019-08-14 10:55:00,"16887-00-6","T",55.5,"mg/l",0.5,"mg/l",2,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-08142019-W","Chlorophyll A",2019-08-14 10:55:00,"479-61-8","T",2.97,"ug/l",NA,"ug/l",0.15,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-08142019-W","Copper",2019-08-14 10:55:00,"7440-50-8","T",0.96,"ug/l",0.66,"ug/l",1,"J","J","estimated value due to lab error",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-08142019-W","HARDNESS (AS CACO3)",2019-08-14 10:55:00,"HARD","T",117,"mg/l",NA,"mg/l",6.62,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-08142019-W","Iron",2019-08-14 10:55:00,"7439-89-6","T",126,"ug/l",13,"ug/l",100,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-08142019-W","Lead",2019-08-14 10:55:00,"7439-92-1","T",NA,"ug/l",0.57,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-08142019-W","Nickel",2019-08-14 10:55:00,"7440-02-0","T",0.68,"ug/l",0.26,"ug/l",1,"J","J","estimated value due to lab error",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-08142019-W","Nitrate+Nitrite as Nitrogen",2019-08-14 10:55:00,"NO3NO2N","T",0.387,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-08142019-W","Nitrogen",2019-08-14 10:55:00,"7727-37-9","T",0.39,"mg/l",NA,"mg/l",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-08142019-W","Nitrogen, ammonia (As N)",2019-08-14 10:55:00,"7664-41-7","T",0.018,"mg/l",0.003,"mg/l",0.01,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-08142019-W","NITROGEN, KJELDAHL, TOTAL",2019-08-14 10:55:00,"KN","T",0.35,"mg/l",0.1,"mg/l",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-08142019-W","NITROGEN, NITRATE (AS N)",2019-08-14 10:55:00,"14797-55-8","T",0.387,"mg/l",NA,"mg/l",0.01,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-08142019-W","NITROGEN, NITRITE",2019-08-14 10:55:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-08142019-W","PHOSPHORUS, TOTAL (AS P)",2019-08-14 10:55:00,"7723-14-0","T",0.061,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-08142019-W","Silver",2019-08-14 10:55:00,"7440-22-4","T",NA,"ug/l",0.15,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-08142019-W","TURBIDITY",2019-08-14 10:55:00,"TURB","T",2.15,"ntu",0.06,"ntu",0.1,"","J","estimated value due to Equipment Blank error",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-08142019-W","Zinc",2019-08-14 10:55:00,"7440-66-6","T",NA,"ug/l",2.5,"ug/l",5,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-09172019-W","ALKALINITY, TOTAL (AS CaCO3)",2019-09-17 12:30:00,"ALK","T",110,"mg/l",1.8,"mg/l",2,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-09172019-W","Aluminum",2019-09-17 12:30:00,"7429-90-5","T",53.1,"ug/l",2.3,"ug/l",10,"N","R","lab error ; Accuracy error",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-09172019-W","Arsenic",2019-09-17 12:30:00,"7440-38-2","T",1.1,"ug/l",0.32,"ug/l",1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-09172019-W","Cadmium",2019-09-17 12:30:00,"7440-43-9","T",NA,"ug/l",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-09172019-W","Calcium",2019-09-17 12:30:00,"7440-70-2","T",40600,"ug/l",110,"ug/l",1000,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-09172019-W","CHLORIDE (AS CL)",2019-09-17 12:30:00,"16887-00-6","T",51.6,"mg/l",0.5,"mg/l",2,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-09172019-W","Chlorophyll A",2019-09-17 12:30:00,"479-61-8","T",0.695,"ug/l",NA,"ug/l",0.076,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-09172019-W","Copper",2019-09-17 12:30:00,"7440-50-8","T",0.81,"ug/l",0.66,"ug/l",1,"J","J","estimated value due to lab error",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-09172019-W","HARDNESS (AS CACO3)",2019-09-17 12:30:00,"HARD","T",127,"mg/l",NA,"mg/l",6.62,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-09172019-W","Iron",2019-09-17 12:30:00,"7439-89-6","T",117,"ug/l",13,"ug/l",100,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-09172019-W","Lead",2019-09-17 12:30:00,"7439-92-1","T",NA,"ug/l",0.57,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-09172019-W","Magnesium",2019-09-17 12:30:00,"7439-95-4","T",6320,"ug/l",68,"ug/l",1000,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-09172019-W","Nickel",2019-09-17 12:30:00,"7440-02-0","T",0.77,"ug/l",0.26,"ug/l",1,"J","J","estimated value due to lab error",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-09172019-W","Nitrate+Nitrite as Nitrogen",2019-09-17 12:30:00,"NO3NO2N","T",0.266,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-09172019-W","Nitrogen",2019-09-17 12:30:00,"7727-37-9","T",0.27,"mg/l",NA,"mg/l",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-09172019-W","Nitrogen, ammonia (As N)",2019-09-17 12:30:00,"7664-41-7","T",NA,"mg/l",0.003,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-09172019-W","NITROGEN, KJELDAHL, TOTAL",2019-09-17 12:30:00,"KN","T",0.11,"mg/l",0.1,"mg/l",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-09172019-W","NITROGEN, NITRATE (AS N)",2019-09-17 12:30:00,"14797-55-8","T",0.256,"mg/l",NA,"mg/l",0.01,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-09172019-W","NITROGEN, NITRITE",2019-09-17 12:30:00,"14797-65-0","T",0.01,"mg/l",0.007,"mg/l",0.01,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-09172019-W","PHOSPHORUS, TOTAL (AS P)",2019-09-17 12:30:00,"7723-14-0","T",0.057,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-09172019-W","Silver",2019-09-17 12:30:00,"7440-22-4","T",NA,"ug/l",0.15,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-09172019-W","TURBIDITY",2019-09-17 12:30:00,"TURB","T",2.35,"ntu",0.06,"ntu",0.1,"","R","Equipment Blank error",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-09172019-W","Zinc",2019-09-17 12:30:00,"7440-66-6","T",NA,"ug/l",2.5,"ug/l",5,"U","R","Analyte was analyzed for but not detected ; Precision error",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-10152019-W","ALKALINITY, TOTAL (AS CaCO3)",2019-10-15 11:45:00,"ALK","T",113,"mg/l",1.8,"mg/l",2,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-10152019-W","Aluminum",2019-10-15 11:45:00,"7429-90-5","T",33.5,"ug/l",2.3,"ug/l",10,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-10152019-W","Arsenic",2019-10-15 11:45:00,"7440-38-2","T",0.69,"ug/l",0.32,"ug/l",1,"J","J","estimated value due to lab error",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-10152019-W","Cadmium",2019-10-15 11:45:00,"7440-43-9","T",NA,"ug/l",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-10152019-W","Calcium",2019-10-15 11:45:00,"7440-70-2","T",42500,"ug/l",110,"ug/l",1000,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-10152019-W","CHLORIDE (AS CL)",2019-10-15 11:45:00,"16887-00-6","T",47.2,"mg/l",0.5,"mg/l",2,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-10152019-W","Chlorophyll A",2019-10-15 11:45:00,"479-61-8","T",0.312,"ug/l",NA,"ug/l",0.037,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-10152019-W","Copper",2019-10-15 11:45:00,"7440-50-8","T",0.85,"ug/l",0.66,"ug/l",1,"J","J","estimated value due to lab error",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-10152019-W","HARDNESS (AS CACO3)",2019-10-15 11:45:00,"HARD","T",135,"mg/l",NA,"mg/l",6.62,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-10152019-W","Iron",2019-10-15 11:45:00,"7439-89-6","T",74.5,"ug/l",13,"ug/l",100,"J","J","estimated value due to lab error",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-10152019-W","Lead",2019-10-15 11:45:00,"7439-92-1","T",NA,"ug/l",0.57,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-10152019-W","Magnesium",2019-10-15 11:45:00,"7439-95-4","T",6940,"ug/l",68,"ug/l",1000,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","13-PKIL-0.4","13-PKIL-0.4-10152019-W","Nickel",2019-10-15 11:45:00,"7440-02-0","T",0.85,"ug/l",0.26,"ug/l",1,"J","J","estimated value due to lab error",2020-02-18
